corp_code,corp_name,corp_name_eng,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00818472,(주)이큐셀,"EQUIPMENTS CELL CO.,LTD",160600,김봉관,E,1244110067216,1378161860,경기도 수원시 권선구 산업로155번길 181 (고색동),www.sntek.com,,031-299-3888,0312993889,2927,20040630,12
01259056,(주)애닉,Anic Inc.,299910,문성준,E,1101115131886,1208798186,서울특별시 강남구 강남대로 636 6층,www.vespainteractive.com/,,02-6954-0889,070-4015-7788,5821,20130509,12
00259545,(주)엠에스오토텍,"MS AUTOTECH COMPANY, LIMITED",123040,"이태규,이강섭",K,1712110005114,5058105299,경상북도 경주시  내남면 포석로 16-9,ms-global.com,,054-770-1810,054-748-2193,303,19900906,12
01208821,(주)팡스카이,"PangSky Co., Ltd.",266350,이병진(단독대표이사),N,1101114972900,1198662250,"서울특별시 구로구 디지털로31길 20 709호(구로동, 에이스테크노타워5차)",www.panggame.com/,,070-4658-9400,070-8233-9383,5821,20121004,12
00369569,(주)비케이홀딩스,"BK Holdings CO.,LTD.",050090,"홍석규, 고승범 각자대표",K,1760110022266,5138118626,경상북도 구미시 산동읍 신당2로 23 골든프라자 제1동 3층,www.phoenixmaterials.kr,,054-473-0886,054-467-6689,713,20000617,12
00118804,(주)동진쎄미켐,"DONGJIN SEMICHEM CO., LTD.",005290,이준혁,K,1201110003848,1378107814,인천광역시 서구  백범로 644,www.dongjin.com,,02-325-9451,02-325-9459,20129,19730710,12
00358271,(주)에스에프에이,SFA Engineering Corporation,056190,김영민,K,1942110032714,6098135227,경기도 화성시 동탄면 영천로 38,www.sfa.co.kr,http://www.sfa.co.kr/ir/finance,031-379-1793,031-379-1769,292,19981218,12
00159209,한국전력기술(주),"KEPCO Engineering & Construction Company, Inc",052690,김태균,Y,1101110186307,1208101490,경상북도 김천시 혁신로 269 (율곡동),www.kepco-enc.com,,054-421-3114,031-289-4419,72129,19751001,12
00868705,(주)윈스테크넷,"WINS Technet Co., Ltd",136540,김보연,K,1311110272002,1298655101,경기도 성남시 분당구 판교로228번길 15 (삼평동) 판교세븐벤처밸리 윈스동,www.wins21.co.kr,,031-622-8600,031-622-8601,62021,20110105,12
00104519,(주)국보,"KUKBO Co.,LTD",001140,"박찬하, 김룡영(각자 대표)",Y,1101110296073,1048124870,"부산광역시 수영구 광남로 42 8층(남천동, 국보빌딩)",www.kukbo.com,,02-548-7650,02-548-7651,49301,19531228,12
00821607,(주)알톤,"Alton Co.,Ltd.",123750,김신성,K,1101114313807,1078733730,경기도 양주시 칠봉산로120번길 82 -,www.altonsports.co.kr,https://www.altonsports.co.kr/company/company_04_01,031-727-9197,041-531-2772,31991,20100325,12
00155124,평화홀딩스(주),"Pyung Hwa Holdings Co.,Ltd.",010770,"황순용, 김주영",Y,1701110006412,5148106346,대구광역시 달성군  논공읍 논공로 597,www.phhc.co.kr,,053-610-8500,053-610-8597,303,19501030,12
00227333,(주)네패스,NEPES Corporation,033640,"이병구, 이창우(각자 대표이사)",K,1545110002355,3038105198,충청북도 음성군 삼성면 금일로965번길 105,www.nepes.co.kr,,02-3470-2700,02-3470-2708,261,19901227,12
00258801,(주)카카오,Kakao Corp.,035720,정신아,Y,1101111129497,1208147521,제주특별자치도 제주시 첨단로 242,www.kakaocorp.com,https://www.kakaocorp.com/ir/main,02-6718-1082,02-6718-3647,63120,19950216,12
00261443,(주)엔씨소프트,NCsoft Corporation,036570,"김택진, 박병무 (공동대표이사)",Y,1101111387748,2208143000,서울특별시 강남구 테헤란로 509(삼성동),www.ncsoft.net,,02-2186-3300,02-6201-7802,582,19970311,12
00349097,(주)케이티스카이라이프,"KT Skylife Co.,Ltd.",053210,최영범,Y,1101112149436,1178131120,"서울특별시 마포구 매봉산로 758층, 9층",www.ktskylife.co.kr,,02-2003-3000,2003-3299,60229,20010112,12
00297989,(주)오르비텍,"Orbitech Co., Ltd.",046120,도은성,K,1101110753734,1128127107,"서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)",orbitech.co.kr,,02-852-2223,02-861-1298,7291,19910305,12
00357360,한세엠케이(주),"HANSAEMK CO.,LTD.",069640,"김지원, 임동환(각자 대표이사)",Y,1101111144073,2038157509,서울특별시 강남구  논현로 633,www.mktrend.co.kr,,02-2142-5000,02-2142-5015,4741,19950331,12
00338170,(주)이닉스,INICS Corporation,452400,강동호.김정득(각자 대표이사),K,1801110053411,6078118315,부산광역시 해운대구 해운대로191번길 16,www.inics.kr,,051-780-7839,051-783-8874,30399,19840507,12
00390055,(주)종근당바이오,CKD Bio Corp.,063160,박완갑,Y,1101112373308,1108153652,서울특별시 서대문구  충정로 8,www.ckdbio.com,,02-2194-0555,02-2194-0556,212,20011112,12
00427483,(주)대웅제약,DAEWOONG PHARMA,069620,"이창재, 박성수",Y,1348110075342,1248601143,경기도 화성시 향남읍 제약공단4길 35-14 -,www.daewoong.co.kr,,02-550-8800,02-2059-1690,212,20021001,12
00397191,(주)팬엔터테인먼트,"PANENTERTAINMENTCO.,LTD.",068050,박영석,K,1101111531460,1208180345,서울특별시 마포구  월드컵북로58길 10,www.thepan.co.kr,,02-380-2100,380-2120,59114,19980403,12
00445054,하나마이크론(주),HanaMicronInc.,067310,이동철,K,1648110021208,3128150630,충남 아산시 음봉면 원남리 95-1번지,www.hanamicron.co.kr,,041-423-7015,041-423-7773,2611,20010823,12
00131780,SK네트웍스(주),SKNetworksCompanyLimited,001740,이호정,Y,1301110005199,1248100718,경기도 수원시 장안구 경수대로976번길 19 -,www.sknetworks.co.kr,,070-7800-2114,070-7800-0097,467,19560324,12
01854763,(주)에이치에스효성,HS HYOSUNG Corporation,487570,"조현상, 안성훈",Y,1101118993457,7748603325,서울특별시 마포구 마포대로 119 (공덕동),www.hshyosung.com,,02-707-6800,,64999,20240701,12
00155638,피에스텍(주),"PS Tec. Co., Ltd.",002230,황재용,K,1101110033623,2188103742,서울특별시 성동구 왕십리로 46(성수동1가),www.pstec.co.kr,,031-3408-1790,02-3408-1770,27214,19571212,12
01276901,(주)엔피,NP Inc.,291230,"백승업, 최지훈",K,1101116652790,7868700838,"서울특별시 강남구 도산대로 128 8층, 9층",www.npinc.co.kr/,,02-555-9736,02-2020-7656,759,20180206,12
01302853,(주)아이씨에이치,"ICH Co., Ltd.",368600,김영훈,K,1348110250671,1438104883,경기도 군포시 벌새전리길 13(당정동),www.ch-ich.com,,070-4187-2061,031-395-0719,262,20120814,12
01804476,유안타제16호기업인수목적 주식회사,Yuanta 16 SPECIAL PURPOSE ACQUISITION COMPANY,474490,박병권,K,1101118810932,1608602982,서울특별시 영등포구 국제금융로 39 여의도동 앵커원,,,02-3770-2000,,661,20231206,12
00138206,쌍용건설(주),"Ssangyong Engineering & Construction Co., Ltd. ",012650,김인수,E,1101110220395,1208101957,서울특별시 송파구 올림픽로 299,www.ssyenc.com,,02-3433-7114,02-3433-7111,41221,19771018,12
00155319,포스코홀딩스(주),POSCO Holdings Inc.,005490,"대표이사 회장  장인화, 대표이사 사장  이주태",Y,1746110000741,5068100017,경상북도 포항시 남구 동해안로 6261 -,www.posco-inc.com,,054-220-0114,0562)220-6000,2411,19680401,12
00157681,롯데정밀화학(주),"LOTTE Fine Chemical Co., Ltd.",004000,정승원,Y,1812110000013,6108100029,울산광역시 남구 여천로217번길 19,www.lottefinechem.com,,052-270-6112-4,02-6974-4546,20119,19640827,12
00939687,동일고무벨트(주),"DRB Industrial Co.,Ltd",163560,TANIYAMA KEN,Y,1801110828129,6218197752,부산광역시 금정구 공단동로55번길 28,www.drbworld.com,,051-520-9114,,2219,20121005,12
00407294,(주)유라클,URACLE. Co. Ltd,088340,조준희,K,1101112155673,2208604415,서울특별시 서초구 방배로 231 -,www.uracle.co.kr/,,02-3479-4400,02-3479-4405,58221,20010119,12
00108241,(주)농심,"NONGSHIM CO.,LTD",004370,이병학,Y,1101110057574,1188103914,서울특별시 동작구  여의대방로 112,www.nongshim.com,,02-820-7114,02-820-7044,108,19650918,12
00540641,(주)동양고속,DONGYANG EXPRESS CORP.,084670,최성원,Y,1341110131073,1388128578,경기도 안양시 동안구 흥안대로 67,www.dyexpress.co.kr,,02-535-3111,02-536-6725,49220,20050704,12
00684802,주식회사 에이플러스에셋어드바이저,"A Plus Asset Advisor Co., Ltd.",244920,"곽근호, 황승목(각자대표)",Y,1101113691973,2148810653,"서울특별시 강남구 테헤란로4길 14 14층(역삼동, 미림타워)",www.aplusga.com,,02-2009-5513,0502-700-5021,66202,20070607,12
00872984,(주)이마트,E-MART Inc.,139480,한채양,Y,1101114594952,2068650913,서울특별시 중구 세종대로7길 37,emartcompany.com/ko/main.do,http://emartcompany.com/ko/investor/governance_01.do,02-380-5678,02-380-9339,471,20110503,12
01385050,(주)넥스트바이오메디컬,"NEXTBIOMEDICAL Co., Ltd.",389650,이돈행,K,1201110720228,1318663415,인천광역시 연수구 벤처로100번길 6,www.nextbiomedical.co.kr,,032-454-4800,032-454-4811,27199,20140801,12
01588189,(주)씨메스,CMES Inc.,475400,이성호,K,1101115501550,2208886560,서울특별시 강남구 도산대로 318 &nbsp,www.cmesrobotics.ai/,,1800-8647,070-8230-8647,29299,20140828,12
01090471,씨아이에스(주),Creative & Innovative System Corporation,222080,김동진,K,1101115731032,1878600067,대구광역시 동구 팔공로47길 37 -,www.cisro.co.kr,,053-593-1552,053-593-1554,292,20150522,12
00370918,케이디켐(주),"KDCHEM CO., LTD.",221980,"민남규, 민소원 (각자 대표이사)",K,1341110013255,3028103955,충청북도 보은군 보은읍 매화구인로 345 &nbsp,www.kdchem.kr,,043-543-8430,031-492-9860,2049,19860718,12
00663669,(주)폴라리스우노,"POLARIS UNO, Inc.",114630,최용성,K,2101110024308,4188119261,전라북도 완주군  봉동읍 완주산단3로 158-15 우노앤컴퍼니,www.unon.co.kr,,063-261-7555,063-261-7559,20501,19990719,12
00385336,(주)홈캐스트,"homecast CO., LTD.",064240,권영철,K,1101111954513,2158191010,서울특별시 강남구 언주로 726 두산빌딩 14층(논현동),www.homecast.net,,02-3400-8300,02-3445-8782,467,20000427,12
00217947,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",034300,허병훈,E,1101110759493,2018144158,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",httpswww.shinsegae-enc.com,,02-3406-6620,02-3406-6666        ,4112,19910320,12
00672603,(주)케이엔알시스템,KNR SYSTEMS Inc.,199430,김명한,K,1348110051904,1248175112,"경기도 화성시 동탄기흥로 557 제4층 제406호 제407호 제408호 제409호 제410호 제411호 (영천동, 금강펜테",www.knrsys.com,,031-330-2500,031-330-2519,272,20000715,12
00820352,(주)파인텍,"FINETEK CO., LTD.",131760,강원일,K,2850110151881,1288635081,"경기도 안양시 동안구 흥안대로 457-25 15층(평촌동, 에이케이밸리지식산업센터)",www.ifinetek.com/,,02-711-7900,02-702-7610,292,20081119,12
00113191,코리안리재보험(주),Korean Reinsurance Company,003690,원종규,Y,1101110226533,1028116957,"서울특별시 중구 청계천로 100 시그니쳐타워 4, 5층 코리안리재보험",www.koreanre.co.kr,,02-3702-6000,739-3754,65200,19630319,12
00103644,(주)비츠로테크,"Vitzro Tech Co.,LTD.",042370,"유병언, 장범수",K,1101110086169,1348108395,경기도 안산시 단원구  별망로 327 비츠로테크,www.vitzrotech.com,,02  -4602-021,02  -466-2117,64992,19680130,12
00126487,주식회사 에프앤에프홀딩스,"F&F Holdings Co., Ltd.",007700,박의헌,Y,1101110126783,2148609977,서울특별시 강남구 테헤란로8길 8 센터포인트강남,www.fnfholdings.com,,02-520-0001,02-597-1507,64992,19720224,12
00141389,케이젯정밀(주),KZ Precision Corporation,036560,"최창규, 이한성(각자대표)",K,1101110342496,2118115683,서울특별시 강남구 테헤란로 419 강남파이낸스플라자 8층,www.kzpc.co.kr,,02-538-0878,02-542-1485,29120,19830120,12
00339072,(주)팬스타엔터프라이즈,"Panstar Enterprise Co., Ltd.",054300,"김현겸, 권재근",K,1201110126038,1398123687,부산광역시 중구 해관로 30 팬스타크루즈프라자,www.heshbon.com,,000-1577-3520,032-585-3535,29169,19951121,12
00219486,(주)신세계아이앤씨,SHINSEGAE INFORMATION & COMMUNICATION Inc.,035510,양윤지,Y,1101111408867,2018120549,"서울특별시 강남구 테헤란로 231 이스트 24층(역삼동, 센터필드)",www.shinsegae-inc.com,,02-3397-1234,02-3397-1099,62021,19970429,12
00608699,주식회사 탑코미디어,"Topco Media Co.,Ltd.",134580,유정석,K,1101113615121,2208742930,"서울특별시 구로구 디지털로26길 38 8층(구로동, 지타워)",www.topcomedia.co.kr,,02-508-4493,02-3445-8782,631,20070206,12
01568413,주식회사 에프앤에프,"F&F CO.,Ltd",383220,김창수,Y,1101117875440,1538102451,서울특별시 강남구 테헤란로8길 8 -,www.fnf.co.kr,,02-520-0027,02-597-1507,14111,20210503,12
01880801,케이비발해인프라투융자회사,KB Balhae Infrastructure Fund,415640,법인이사 케이비자산운용(주),Y,1101113386954,1078673939,"서울특별시 영등포구 국제금융로 10, 40층, 41층 40층, 41층",,,02-2167-8200,,642,20060124,12
01286476,알에프시스템즈(주),"RF Systems Co., Ltd.",474610,한기우,K,1348110054627,1248178502,경기도 오산시 가장산업서북로 40-48,www.rf-systems.co.kr/,,031-611-6166,031-611-6177,25924,20001103,12
00105101,(주)INVENI,"INVENI Co., Ltd.",015360,"구본혁, 이창우",Y,1101110290778,2188106851,서울특별시 용산구 한강대로 92 LS 용산타워,www.inveni.com,,02-3390-3010,3390-3011,715,19810305,12
00207375,대한뉴팜(주),"Daehan Nupharm Co.,Ltd.",054670,이원석,K,1101110383515,2298110729,경기도 화성시 향남읍 상신리 904-3,www.dhnp.co.kr,,031-778-2600,02-581-1644,212,19841020,12
01765256,동국씨엠 주식회사,"DONGKUK COATED METAL Co., Ltd.",460850,박상훈,Y,1101118651659,8978702489,서울특별시 중구 을지로5길 19,www.dongkukcm.com,,0,023179239,24122,20230601,12
01519790,주식회사 엠앤씨솔루션,"MNC Solution Co., Ltd",484870,김병근,Y,1942110326208,2638101759,경상남도 창원시 성산구 완암로 171,www.mncsolution.com,,055-269-5114,055-269-5224,292,20201201,12
00623184,(주)오늘이엔엠,"ONEUL E&M co.,Ltd",192410,"이홍관, 허재 (각자 대표이사)",K,1301110044808,1248152292,서울특별시 서초구 효령로 345 휴림빌딩 2층,www.hyulimnetworks.com/,http://www.hyulimnetworks.com/,02-6291-0951,02-6016-9866,2642,19971015,12
01516766,(주)아이비젼웍스,"IVISIONWORKS CO.,LTD.",469750,길기재,K,1601110397045,1968800110,대전광역시 유성구 국제과학21로 54 -,www.ivw.co.kr/kor/main/,,043-933-2490,042-933-2491,292,20150420,12
00527011,주식회사 엘비루셈,"LB Lusem Co., Ltd.",376190,이대교,E,1760110038073,5138133971,경상북도 구미시 4공단로7길 9,www.lblusem.com,,054-478-0344,054-470-0901,2611,20040707,12
00132725,에스비성보(주),"SBSUNGBO Co., Ltd.",003080,윤정선,Y,1147110000402,1288100011,경기도 안산시 단원구 산단로19번길 168 (목내동) 성보화학주식회사,www.sbcc.kr,,02-3789-3800,070-4275-0301,2032,19610106,12
00249441,(주)씨씨에스충북방송,"KOREA CABLE T.V CHUNG-BUK SYSTEM CO., LTD.",066790,"정평영, 권영완 각자대표",K,1511110009906,3038118621,충북 충주시 용산동 35,www.ccstv.co.kr,,043-850-7104,0438553301,60222,19970715,12
00674498,(주)골프존홀딩스,"GOLFZON HOLDINGS Co., Ltd.",121440,최덕형,K,1601110097976,3058137721,서울특별시 강남구 영동대로 735-,golfzonnewdin.com,,070-8640-6202,042-862-2946,461,20000508,12
01391103,(주)젝시믹스,XEXYMIX Corporation,337930,이수연 (단독 대표이사),K,1101116496172,5508600867,"서울특별시 성동구 뚝섬로1길 63, 12층(성수동1가, 영창디지털타워)",www.brandxcorp.com/,,02-6959-2362,,639,20170823,12
00125664,삼미금속(주),"Sammi Metal Products Co., Ltd.",012210,이남영,N,1942110000258,6098102255,경상남도 창원시 성산구 공단로 589,www.sammiforge.co.kr,,055-269-0845,055)269-0828,25912,19770922,12
01507810,애니메디솔루션(주),anymedi Inc.,390110,김국배,N,1101116259174,8768800652,경기도 하남시 하남대로 947 하남테크노밸리유원센터 B동 1504호,www.anymedi.com/,,02-6951-1311,02-6951-1322,27199,20161214,12
00878517,(주)에스케이씨에스,"SKCS CO.,LTD.",224020,권현기,E,1348110097792,1248623787,경기도 광주시 초월읍 산수로554번길 47,skcs.co.kr,,031-761-7703,031-761-9027,22291,20040806,12
01276026,(주)지놈앤컴퍼니,Genome&Company,314130,"홍유석, 배지수, 박한수 (각자 대표이사)",K,1341110422240,6278700257,"경기도 수원시 영통구 창룡대로256번길 50 7층, 8층",genomecom.co.kr,,031-628-0150,070-8673-2440,211,20150924,12
01358463,현대무벡스(주),"HYUNDAI MOVEX Co., Ltd.",319400,도익한,K,1101117016870,7968701173,서울시 종로구 율곡로 194 현대그룹빌딩,www.hyundaimovex.com/,www.hyundaimovex.com,02-2072-6000,02-2072-6100,291,20190218,12
01368354,주식회사 네패스아크,Nepes Ark Corporation,330860,"이창우, 이병구(각자 대표이사)",K,1501110267365,4138601441,충청북도 괴산군 청안면 네패스로 42 주식회사 네패스아크,www.nepesark.co.kr,,043-240-0230,0234702708,739,20190401,12
01435489,범한퓨얼셀 주식회사,"Bumhan Fuel Cell Co.,Ltd.",382900,황정태,K,1942110310912,7308601458,경상남도 창원시 마산회원구 자유무역4길 61,,,055-224-0500,,28111,20191231,12
